,id_sentence,text,id_tale,Y_1,Y_2,Y_3,target,consensus,processed
1456,1457,“ไม่ต้องจ่ายภาษีเพิ่มให้กับความฟุ้งเฟ้อของพระองค์ ประชาชนก็อยู่อย่างยากลำบากแล้ว ฝ่าบาท,29,-1,-1,-1,-1,1,"['ไม่ต้อง', 'จ่าย', 'ภาษี', 'เพิ่ม', 'ให้', 'กับ', 'ความฟุ้งเฟ้อ', 'ของ', 'พระองค์', 'ประชาชน', 'ก็', 'อยู่', 'อย่าง', 'ยากลำบาก', 'แล้ว', 'ฝ่า', 'บาท']"
1457,1458,แม้ประชาชนจะรักพระองค์ แต่ข้าน้อยคงมิกล้าเรียกเก็บเงินเพิ่มจากกระเป๋าที่แห้งกรอบอยู่แล้วของพวกเขาหรอกพ่ะย่ะค่ะ,29,1,-1,1,1,0,"['แม้', 'ประชาชน', 'จะ', 'รัก', 'พระองค์', 'แต่', 'ข้าน้อย', 'คง', 'มิ', 'กล้า', 'เรียกเก็บเงิน', 'เพิ่ม', 'จาก', 'กระเป๋า', 'ที่', 'แห้ง', 'กรอบ', 'อยู่แล้ว', 'ของ', 'พวกเขา', 'หรอก', 'พ่ะย่ะค่ะ']"
1458,1459,ลองฟังนิทานเรื่อง ห่านออกไข่เป็นทองคำ ดูเถิด”,29,0,0,1,1,0,"['ลอง', 'ฟัง', 'นิทาน', 'เรื่อง', 'ห่าน', 'ออกไข่', 'เป็น', 'ทองคำ', 'ดูเถิด']"
1459,1460,ชาวนากับภรรยาอาศัยอยู่บนภูเขาสูง พวกเขามีฐานะยากจน,29,-1,-1,0,0,0,"['ชาวนา', 'กับ', 'ภรรยา', 'อาศัย', 'อยู่', 'บน', 'ภูเขา', 'สูง', 'พวกเขา', 'มี', 'ฐานะ', 'ยากจน']"
1460,1461,ไม่มีเงินติดตัว แต่ยังโชคดีที่มีทรัพย์สินอย่างอื่นอยู่บ้าง,29,1,-1,1,1,0,"['ไม่', 'มี', 'เงินติดตัว', 'แต่', 'ยัง', 'โชคดี', 'ที่', 'มี', 'ทรัพย์สิน', 'อย่าง', 'อื่น', 'อยู่', 'บ้าง']"
1461,1462,พวกเขามีกระท่อมหลังงาม มีน้ำสะอาดในลำธารไว้ดื่มกิน มีไก่ในคอก และมีแพะไว้คอยให้นม,29,1,0,1,1,0,"['พวกเขา', 'มี', 'กระท่อม', 'หลัง', 'งาม', 'มี', 'น้ำสะอาด', 'ใน', 'ลำธาร', 'ไว้', 'ดื่ม', 'กิน', 'มี', 'ไก่', 'ใน', 'คอก', 'และ', 'มี', 'แพะ', 'ไว้', 'คอย', 'ให้นม']"
1462,1463,ในฤดูร้อน ต้นมะกอกก็จะออกผลดก นำมาสกัดเป็นน้ำมันได้,29,0,1,0,0,0,"['ใน', 'ฤดูร้อน', 'ต้น', 'มะกอก', 'ก็', 'จะ', 'ออกผล', 'ดก', 'นำมา', 'สกัด', 'เป็น', 'น้ำมัน', 'ได้']"
1463,1464,“เรามีทุกอย่างบนนี้” ภรรยาชาวนาเคยบอกนายพรานที่ขึ้นเขามาล่ากวาง,29,0,1,0,0,0,"['เรา', 'มี', 'ทุกอย่าง', 'บน', 'นี้', 'ภรรยา', 'ชาวนา', 'เคย', 'บอก', 'นายพราน', 'ที่', 'ขึ้น', 'เขา', 'มา', 'ล่า', 'กวาง']"
1464,1465,วันหนึ่ง ชาวนาขี่ลาไปตลาด ลัดเลาะลงไปตามเส้นทางบนเขาอย่างระมัดระวัง,29,0,1,0,0,0,"['วันหนึ่ง', 'ชาวนา', 'ขี่', 'ลา', 'ไป', 'ตลาด', 'ลัดเลาะ', 'ลง', 'ไป', 'ตาม', 'เส้นทาง', 'บน', 'เขา', 'อย่าง', 'ระมัดระวัง']"
1465,1466,ระหว่างทางกลับ เขาเจอหญิงชราที่กำลังเก็บสมุนไพรอยู่ท่ามกลางหมอกยามพลบค่ำ,29,0,0,0,0,1,"['ระหว่างทาง', 'กลับ', 'เขา', 'เจอ', 'หญิง', 'ชรา', 'ที่', 'กำลัง', 'เก็บ', 'สมุนไพร', 'อยู่', 'ท่ามกลาง', 'หมอก', 'ยาม', 'พลบค่ำ']"
1466,1467,“สวัสดีพ่อคุณ” หญิงชราทักทายชาวนา และจ้องไปที่ตะกร้าหวายที่รัดไว้ข้างลำตัวของลา “เอาของดีๆ อะไรมาฝากคุณนายบ้างล่ะ”,29,0,1,0,0,0,"['สวัสดี', 'พ่อคุณ', 'หญิง', 'ชรา', 'ทักทาย', 'ชาวนา', 'และ', 'จ้อง', 'ไป', 'ที่', 'ตะกร้า', 'หวาย', 'ที่', 'รัด', 'ไว้', 'ข้าง', 'ลำตัว', 'ของ', 'ลา', 'เอา', 'ของดี', 'อะไร', 'มา', 'ฝาก', 'คุณนาย', 'บ้าง', 'ล่ะ']"
1467,1468,“ฉันไม่มีเงินซื้ออะไรมากนักหรอก” ชาวนายอมรับ “ได้แต่ผ้าทอพื้นเมืองมาให้ภรรยาเย็บผ้ากันเปื้อนผืนใหม่ แล้วก็ไวน์ชั้นดีสองสามขวดกับปลาเค็ม จะได้เป็นมื้อพิเศษเสียหน่อย อยู่บนภูเขานี่เราไม่ค่อยได้กินปลาสักเท่าไหร่”,29,1,1,1,1,1,"['ฉัน', 'ไม่', 'มีเงิน', 'ซื้อ', 'อะไร', 'มาก', 'นัก', 'หรอก', 'ชาวนา', 'ยอมรับ', 'ได้', 'แต่', 'ผ้า', 'ทอ', 'พื้นเมือง', 'มา', 'ให้', 'ภรรยา', 'เย็บ', 'ผ้ากันเปื้อน', 'ผืน', 'ใหม่', 'แล้วก็', 'ไวน์', 'ชั้นดี', 'สอง', 'สาม', 'ขวด', 'กับ', 'ปลาเค็ม', 'จะ', 'ได้', 'เป็น', 'มื้อ', 'พิเศษ', 'เสียหน่อย', 'อยู่', 'บน', 'ภูเขา', 'นี่', 'เรา', 'ไม่ค่อย', 'ได้', 'กิน', 'ปลา', 'สัก', 'เท่าไหร่']"
1468,1469,“จริงสิ ฉันก็ไม่ได้กินปลามาหลายปีแล้ว” หญิงชราเห็นด้วย,29,0,0,1,1,0,"['จริง', 'สิ', 'ฉัน', 'ก็', 'ไม่', 'ได้', 'กิน', 'ปลา', 'มา', 'หลาย', 'ปี', 'แล้ว', 'หญิง', 'ชรา', 'เห็นด้วย']"
1469,1470,“แบ่งของฉันไปก็ได้” ชาวนากล่าว “ฉันซื้อมาเยอะเลย”,29,0,1,0,0,0,"['แบ่ง', 'ของ', 'ฉัน', 'ไป', 'ก็ได้', 'ชาวนา', 'กล่าว', 'ฉัน', 'ซื้อ', 'มา', 'เยอะ', 'เลย']"
1470,1471,แล้วเขาก็หยิบปลาที่ส่งกลิ่นคลุ้งตัวหนึ่งจากตะกร้า และยัดใส่มือตะปุ่มตะป่ำของนาง,29,0,1,0,0,0,"['แล้ว', 'เขา', 'ก็', 'หยิบ', 'ปลา', 'ที่', 'ส่งกลิ่น', 'คลุ้ง', 'ตัว', 'หนึ่ง', 'จาก', 'ตะกร้า', 'และ', 'ยัด', 'ใส่', 'มือ', 'ตะปุ่มตะป่ำ', 'ของ', 'นาง']"
1471,1472,“ฉันอยากตอบแทนความใจดีของท่าน” หญิงชรากล่าว แล้วนางก็ตบมือย่นๆ และตะโกนภาษาแปลกๆ ที่ชาวนาฟังไม่ออก,29,1,1,1,1,1,"['ฉัน', 'อยาก', 'ตอบแทน', 'ความ', 'ใจดี', 'ของ', 'ท่าน', 'หญิง', 'ชรา', 'กล่าว', 'แล้ว', 'นาง', 'ก็', 'ตบมือ', 'ย่น', 'และ', 'ตะโกน', 'ภาษา', 'แปลก', 'ที่', 'ชาวนา', 'ฟัง', 'ไม่', 'ออก']"
1472,1473,ทันใดนั้น นางก็ถูกรายล้อมด้วยฝูงห่านที่ตีปีกออกมาจากม่านหมอก “ฉันให้”,29,0,1,0,0,0,"['ทันใดนั้น', 'นาง', 'ก็', 'ถูก', 'รายล้อม', 'ด้วย', 'ฝูง', 'ห่าน', 'ที่', 'ตีปีก', 'ออก', 'มาจาก', 'ม่าน', 'หมอก', 'ฉัน', 'ให้']"
1473,1474,หญิงชราหัวเราะเบาๆ พร้อมกับอุ้มห่านตัวหนึ่งขึ้นมา,29,1,1,1,1,1,"['หญิง', 'ชรา', 'หัวเราะ', 'เบา', 'พร้อมกับ', 'อุ้ม', 'ห่าน', 'ตัว', 'หนึ่ง', 'ขึ้น', 'มา']"
1474,1475,“เอามันไป มันจะออกไข่งามๆ ให้ท่าน”,29,1,1,0,0,0,"['เอา', 'มัน', 'ไป', 'มัน', 'จะ', 'ออกไข่', 'งาม', 'ให้', 'ท่าน']"
1475,1476,ชาวนาวางห่านไว้ในตะกร้า ปิดฝาแล้วผูกไว้ไม่ให้มันหนี,29,0,1,0,0,0,"['ชาวนา', 'วาง', 'ห่าน', 'ไว้', 'ใน', 'ตะกร้า', 'ปิด', 'ฝา', 'แล้ว', 'ผูก', 'ไว้', 'ไม่', 'ให้', 'มัน', 'หนี']"
1476,1477,พอเขากลับถึงบ้าน จึงปล่อยห่านไว้ในคอก,29,0,0,0,0,1,"['พอ', 'เขา', 'กลับ', 'ถึง', 'บ้าน', 'จึง', 'ปล่อย', 'ห่าน', 'ไว้', 'ใน', 'คอก']"
1477,1478,มันเริ่มเบียดเสียดหาอาหารกับพวกแม่ไก่,29,0,0,0,0,1,"['มัน', 'เริ่ม', 'เบียดเสียด', 'หาอาหาร', 'กับ', 'พวก', 'แม่', 'ไก่']"
1478,1479,เช้าวันต่อมา เมื่อภรรยาชาวนาออกไปดูแม่ไก่ เธอเห็นห่านตัวนั้นออกไข่มาหนึ่งฟอง -- ขนาดมหึมา,29,1,1,0,0,0,"['เช้า', 'วัน', 'ต่อมา', 'เมื่อ', 'ภรรยา', 'ชาวนา', 'ออก', 'ไปดู', 'แม่', 'ไก่', 'เธอ', 'เห็น', 'ห่าน', 'ตัว', 'นั้น', 'ออกไข่', 'มา', 'หนึ่ง', 'ฟอง', '--', 'ขนาด', 'มหึมา']"
1479,1480,เธอหยิบมันขึ้นมา “หา!” เธอพูด แปลกใจกับความหนักของมัน “ฉันคงตาฝาดแน่ๆ นี่มันก้อนหินนี่นา”,29,-1,-1,1,1,0,"['เธอ', 'หยิบ', 'มัน', 'ขึ้น', 'มา', 'หา', '!”', 'เธอ', 'พูด', 'แปลกใจ', 'กับ', 'ความ', 'หนัก', 'ของ', 'มัน', 'ฉัน', 'คง', 'ตาฝาด', 'แน่ๆ', 'นี่', 'มัน', 'ก้อนหิน', 'นี่', 'นา']"
1480,1481,เธอกำลังจะขว้างมันทิ้ง พระอาทิตย์ก็โผล่พ้นก้อนเมฆ และส่องแสงกระทบไข่ใบนั้นจนมันเกิดประกายระยิบระยับ,29,1,1,1,1,1,"['เธอ', 'กำลังจะ', 'ขว้าง', 'มัน', 'ทิ้ง', 'พระอาทิตย์', 'ก็', 'โผล่', 'พ้น', 'ก้อน', 'เมฆ', 'และ', 'ส่องแสง', 'กระทบ', 'ไข่', 'ใบ', 'นั้น', 'จน', 'มัน', 'เกิด', 'ประกาย', 'ระยิบระยับ']"
